Epoch 1, iter 64, Dice Sup Loss: 0.45051, Dice Unsup Loss: 0.96953, BCE Sup Loss: 0.66584, BCE UnSup Loss: 0.64045
Epoch 1, iter 65, Dice Sup Loss: 0.44594, Dice Unsup Loss: 0.67048, BCE Sup Loss: 0.60713, BCE UnSup Loss: 0.52456
Epoch 1, iter 66, Dice Sup Loss: 0.40806, Dice Unsup Loss: 0.68256, BCE Sup Loss: 0.6093, BCE UnSup Loss: 0.69149
Epoch 1, iter 67, Dice Sup Loss: 0.43986, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.66473, BCE UnSup Loss: 0.60174
Epoch 1, iter 68, Dice Sup Loss: 0.44621, Dice Unsup Loss: 0.83296, BCE Sup Loss: 0.65881, BCE UnSup Loss: 0.6835
Epoch 1, iter 69, Dice Sup Loss: 0.50234, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.63295, BCE UnSup Loss: 0.56458
Epoch 1, iter 70, Dice Sup Loss: 0.47472, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.57083, BCE UnSup Loss: 0.54729
Epoch 1, iter 71, Dice Sup Loss: 0.48524, Dice Unsup Loss: 0.88557, BCE Sup Loss: 0.62653, BCE UnSup Loss: 0.47881
Epoch 1, iter 72, Dice Sup Loss: 0.48209, Dice Unsup Loss: 0.8992, BCE Sup Loss: 0.62983, BCE UnSup Loss: 0.55288
Epoch 1, iter 73, Dice Sup Loss: 0.49201, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62272, BCE UnSup Loss: 0.45752
Epoch 1, iter 74, Dice Sup Loss: 0.47603, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.57436, BCE UnSup Loss: 0.44666
Epoch 1, iter 75, Dice Sup Loss: 0.4295, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.52639, BCE UnSup Loss: 0.44583
Epoch 1, iter 76, Dice Sup Loss: 0.519, Dice Unsup Loss: 0.77759, BCE Sup Loss: 0.59654, BCE UnSup Loss: 0.44786
Epoch 1, iter 77, Dice Sup Loss: 0.4119, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.60907, BCE UnSup Loss: 0.44554
Epoch 1, iter 78, Dice Sup Loss: 0.50847, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.60614, BCE UnSup Loss: 0.45768
Epoch 1, iter 79, Dice Sup Loss: 0.49018, Dice Unsup Loss: 0.83547, BCE Sup Loss: 0.53675, BCE UnSup Loss: 0.43391
Epoch 1, iter 80, Dice Sup Loss: 0.46642, Dice Unsup Loss: 0.76606, BCE Sup Loss: 0.55951, BCE UnSup Loss: 0.4354
Epoch 1, iter 81, Dice Sup Loss: 0.3405, Dice Unsup Loss: 0.85254, BCE Sup Loss: 0.49454, BCE UnSup Loss: 0.50309
Epoch 1, iter 82, Dice Sup Loss: 0.48243, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62865, BCE UnSup Loss: 0.48968
Epoch 1, iter 83, Dice Sup Loss: 0.43886, Dice Unsup Loss: 0.76491, BCE Sup Loss: 0.58138, BCE UnSup Loss: 0.48926
Epoch 1, iter 84, Dice Sup Loss: 0.49046, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.62299, BCE UnSup Loss: 0.50102
Epoch 1, iter 85, Dice Sup Loss: 0.40478, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58002, BCE UnSup Loss: 0.51145
Epoch 1, iter 86, Dice Sup Loss: 0.539, Dice Unsup Loss: 0.7512, BCE Sup Loss: 0.60141, BCE UnSup Loss: 0.47425
Epoch 1, iter 87, Dice Sup Loss: 0.42239, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.6009, BCE UnSup Loss: 0.51299
Epoch 1, iter 88, Dice Sup Loss: 0.44851, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.58267, BCE UnSup Loss: 0.51872
Epoch 1, Total train step 88 || AVG_loss: 0.53129, Avg Dice score: 0.1042, Avg IOU: 0.0598
Epoch 1, Validation || sum_loss: 0.50621, Dice score: 0.1586, IOU: 0.098
New best epoch 1!===============================
Training and evaluating on epoch1 complete in 0m 48s
Epoch 2, iter 1, Dice Sup Loss: 0.47416, Dice Unsup Loss: 1.0, BCE Sup Loss: 0.63549, BCE UnSup Loss: 0.5239
